name,pl_orbsmax
d16105,0
d16106,0.082
d16107,0.0527
d16108,0.1597
d16109,2.4
d16110,9.89
d16111,0
d16112,0.0506
d16113,0
d16114,0.1229
d16115,0.162
d16116,0.02683
d16117,0.0813
d16118,0
d16119,0
d16120,0.0502
d16121,0.0511
d16122,0.1026
d16123,0.1654
d16124,0.0518
d16125,0.0527
d16126,0.085
d16127,0.128
d16128,0
d16129,0.02284
d16130,0.4039
d16131,0
d16132,0
d16133,0.0524
d16134,0.02544
d16135,0
d16136,0.605
d16137,0.48
d16138,0.0632
d16139,0.02945
d16140,0.0245
d16141,0.0995
d16142,0.17
d16143,0.1028
d16144,0.0442
d16145,2.6
d16146,0
d16147,0.0542
d16148,0.127
d16149,0.2698
d16150,0.0589
d16151,0.1202
d16152,0.16
d16153,0.0886
d16154,0.0933
d16155,0.089
d16156,0.6856
d16157,0.1693
d16158,0
d16159,0.108
d16160,0.021
d16161,0.1733
d16162,0.059
d16163,0.261
d16164,0.3292
d16165,2.24
d16166,0.0598
d16167,0
d16168,0.1549
d16169,0.0522
d16170,0.0256
d16171,0.1273
d16172,0.0354
d16173,0.1596
d16174,1100
d16175,2.881
d16176,0.1836
d16177,-1.10E-05
d16178,0.03
d16179,0.0436
d16180,0.039
d16181,0.0862
d16182,1.61
d16183,0.4913
d16184,0.057
d16185,0.046
d16186,0
d16187,0.029
d16188,0.1126
d16189,0.2898
d16190,0.112
d16191,0.0703
d16192,0.078
d16193,0.1023
d16194,3.9
d16195,0
d16196,0.044
d16197,0.04595
d16198,0.0444
d16199,0.0591
d16200,0.1123
d16201,0.1694
d16202,0.0459
d16203,0.0646
d16204,0
d16205,0.059
d16206,0
d16207,0.2014
d16208,0.4663
d16209,0.0985
d16210,0.2288
d16211,0.1373
d16212,0.409
d16213,0.337
d16214,0.217
d16215,0.156
d16216,0.106
d16217,0.0277
d16218,0
d16219,3.6
d16220,0.229
d16221,0.0547
d16222,0.4152
d16223,0.0928
d16224,0.101
d16225,0.124
d16226,0.193
d16227,0.097
d16228,0.0442
d16229,2.77
d16230,0.0732
d16231,0.04313
d16232,0.0459
d16233,2.39
d16234,0.0642
d16235,0.1017
d16236,0.0816
d16237,0.1949
d16238,0.093
d16239,0.049
d16240,0.0973
d16241,1.4108
d16242,0.204
d16243,0.34966
d16244,0.0968
d16245,0.1012
d16246,1.3337
d16247,0.2043
d16248,0.0638
d16249,0.141
d16250,0.4971
d16251,0.1221
d16252,0.1367
d16253,0.1099
d16254,0.1949
d16255,1.4
d16256,0.0813
d16257,0.3314
d16258,0
d16259,0
d16260,1.08
d16261,0.1187
d16262,0.1792
d16263,0.2323
d16264,2.4
d16265,0.1464
d16266,0
d16267,0.0044
d16268,0.2177
d16269,0.2245
d16270,0.068
d16271,0.4826
d16272,0.021
d16273,0.03558
d16274,0.1285
d16275,0.0745
d16276,0.1005
d16277,0.413
d16278,0.086
d16279,0.0531
d16280,0.0721
d16281,0.2822
d16282,0.1378
d16283,0
d16284,0.0554
d16285,0
d16286,0.1701
d16287,0.0604
d16288,0.104
d16289,0.0487
d16290,0.0443
d16291,2.7
d16292,0.19
d16293,0.1124
d16294,0.0837
d16295,0.2171
d16296,0.0392
d16297,0.0287
d16298,0.1138
d16299,0.118
d16300,0.01679
d16301,0.0316
d16302,0
d16303,0
d16304,0.0653
d16305,0.0807
d16306,0.24
d16307,0.1603
d16308,0.0472
d16309,0.194
d16310,0.036
d16311,0.158
d16312,0.0641
d16313,0.119
d16314,0.246
d16315,0.1812
d16316,0.054
d16317,0.064
d16318,0.031
d16319,0.1309
d16320,0.118
d16321,0
d16322,0.077
d16323,0.456
d16324,0.1164
d16325,0.2799
d16326,1.492
d16327,0.048
d16328,0.059
d16329,2.1
d16330,0.0915
d16331,0.373
d16332,0.168
d16333,0.2709
d16334,2.9
d16335,0
d16336,0.1065
d16337,0.0662
d16338,0.2213
d16339,1.65
d16340,0.1484
d16341,0.2416
d16342,0.0449
d16343,0.1021
d16344,0
d16345,0.143
d16346,1.85
d16347,0.0512
d16348,0.0626
d16349,0.1546
d16350,0.0315
d16351,0
d16352,0.4626
d16353,0.149
d16354,0.0608
d16355,0.133
d16356,0.0714
d16357,0.0408
d16358,0.1092
d16359,0.0933
d16360,0.1028
d16361,0.09
d16362,0.171
d16363,0.1154
d16364,0.2005
d16365,0.0163
d16366,0
d16367,0.026
d16368,0.03866
d16369,0.081
d16370,0.0769
d16371,0
d16372,0.349
d16373,0.1238
d16374,0.0351
d16375,0.75
d16376,0.1925
d16377,0
d16378,0.0478
d16379,0.3235
d16380,0.0445
d16381,0.036
d16382,0.06
d16383,0.221
d16384,2.8
d16385,0.1228
d16386,0.2451
d16387,0.121
d16388,0.0621
d16389,0.0358
d16390,0.03557
d16391,0.425
d16392,0.06
d16393,0.081
d16394,0.1027
d16395,0.1709
d16396,0.191
d16397,0.0338
d16398,0.9166
d16399,0.4644
d16400,0.0407
d16401,0.269
d16402,0.035
d16403,0.0515
d16404,0.105
d16405,0.05212
d16406,0.2137
d16407,0.025
d16408,0.035
d16409,0.179
d16410,0.5154
d16411,0
d16412,0.0372
d16413,1.9
d16414,0.0304
d16415,0.2539
d16416,0.032
d16417,0.0532
d16418,0.2193
d16419,0.1551
d16420,1.97
d16421,0
d16422,0.058
d16423,0.0272
d16424,0.0197
d16425,0.307
d16426,0.1734
d16427,0.0153
d16428,0.0566
d16429,0.4237
d16430,0.1606
d16431,0.4445
d16432,0.751
d16433,0
d16434,0.1246
d16435,0.0509
d16436,0.0365
d16437,0.0747
d16438,0.1359
d16439,0.64
d16440,0.0898
d16441,0.0285
d16442,0
d16443,0.1423
d16444,0.0367
d16445,0.1612
d16446,0
d16447,1.19
d16448,0.1934
d16449,0.161
d16450,0
d16451,0.145
d16452,0.063
d16453,0.0853
d16454,0.1273
d16455,0.87
d16456,0.0907
d16457,0.2101
d16458,0
d16459,0.0142
d16460,0.1503
d16461,0.0288
d16462,0.091
d16463,1.82
d16464,0.1716
d16465,0.0446
d16466,0.0361
d16467,0.1685
d16468,0.053
d16469,0
d16470,0.1885
d16471,9.02
d16472,0.1548
d16473,0
d16474,3.4
d16475,0.0319
d16476,0.1039
d16477,0.792
d16478,0
d16479,0
d16480,0.0626
d16481,0.0331
d16482,5.9
d16483,0.2264
d16484,0.0992
d16485,0.1056
d16486,0.0396
d16487,0.0366
d16488,0
d16489,0
d16490,0.2796
d16491,0.195
d16492,0.0786
d16493,0.1604
d16494,0.0574
d16495,0.1735
d16496,0.095
d16497,0.0301
d16498,0.1254
d16499,0.0558
d16500,0.0814
d16501,0.113
d16502,0.0845
d16503,0.118
d16504,0.0536
d16505,0.02798
d16506,0.0191
d16507,0.063
d16508,0.04
d16509,0.022
d16510,0.1125
d16511,0.0512
d16512,0.036
d16513,0.048
d16514,0.02945
d16515,0.053
d16516,0.1733
d16517,0.0694
d16518,0.02709
d16519,0.136
d16520,1.06
d16521,0.2881
d16522,0.0424
d16523,0
d16524,0.0584
d16525,0.0598
d16526,0.05591
d16527,0.288
d16528,0.045
d16529,0.0227
d16530,0.09
d16531,0.3522
d16532,0.0537
d16533,0.3869
d16534,0.1527
d16535,0.39
d16536,0.0818
d16537,0.112
d16538,0.1345
d16539,0.0158
d16540,0
d16541,0.066
d16542,0.1309
d16543,0.69
d16544,0.0533
d16545,0.0647
d16546,0.1447
d16547,0.3815
d16548,0.0495
d16549,1.37
d16550,0.4126
d16551,0.1068
d16552,0.094
d16553,0.046
d16554,0.6095
d16555,0.075
d16556,1.92
d16557,0
d16558,0.056
d16559,0.4159
d16560,2.708
d16561,0.0457
d16562,0.158
d16563,0
d16564,-0.25
d16565,0.0853
d16566,0.155
d16567,0
d16568,0.0697
d16569,0.5855
d16570,0.03005
d16571,0.3656
d16572,0.1959
d16573,0.0484
d16574,0.0461
d16575,0.0554
d16576,0
d16577,0.0661
d16578,0.154
d16579,0.1045
d16580,1.68
d16581,0.04
d16582,2.00E-07
d16583,0.0373
d16584,0
d16585,0.09
d16586,0.0189
d16587,0.0525
d16588,0.13
d16589,0.0479
d16590,0.3656
d16591,0.0596
d16592,0.2322
d16593,0.1829
d16594,0.1138
d16595,0.0867
d16596,0
d16597,0.0519
d16598,1.16
d16599,0
d16600,0
d16601,0.0258
d16602,0.0546
d16603,0.077
d16604,0.06062
d16605,0.128
d16606,0.479
d16607,0.092
d16608,0.0702
d16609,0.0964
d16610,0.4865
d16611,0.1664
d16612,0.07
d16613,0.2663
d16614,0.1577
d16615,0
d16616,0.9
d16617,3.03
d16618,0.042
d16619,0.0871
d16620,0.0116
d16621,0.5594
d16622,0.2472
d16623,0.0845
d16624,0.028
d16625,0
d16626,0.062
d16627,2.7
d16628,0.058
d16629,0.0479
d16630,0.1224
d16631,0.0876
d16632,0.0956
d16633,0.1411
d16634,0.0756
d16635,0.0753
d16636,0.061
d16637,0.1191
d16638,4.5
d16639,0
d16640,0.033
d16641,0.032
d16642,3.27
d16643,0.0129
d16644,0.82
d16645,0.1563
d16646,0.094
d16647,0.07505
d16648,0.0533
d16649,0.07807
d16650,0.0802
d16651,0.06
d16652,0.1381
d16653,0.058
d16654,0.2682
d16655,0.045
d16656,0.312
d16657,0.0445
d16658,0.1189
d16659,0.0637
d16660,0.156
d16661,0.249
d16662,0
d16663,0.0653
d16664,0.2331
d16665,2.08
d16666,0.078
d16667,0
d16668,0.045
d16669,0.557
d16670,0.044
d16671,0.2899
d16672,0.0786
d16673,0.056
d16674,0.127
d16675,0.0762
d16676,0.0888
d16677,0.2015
d16678,0
d16679,0.5
d16680,0.1281
d16681,0.1441
d16682,3.34
d16683,0.078
d16684,0.1075
d16685,0.3036
d16686,0
d16687,0.0316
d16688,0.0534
d16689,0.0921
d16690,0.1826
d16691,0.0377
d16692,0.1168
d16693,0.2383
d16694,0.2012
d16695,0.104
d16696,0
d16697,0.076
d16698,0.0187
d16699,0.229
d16700,0.0347
d16701,0.0969
d16702,0
d16703,1.525
d16704,0.0286
d16705,0.1382
d16706,0
d16707,0.03997
d16708,0.0533
d16709,0.0869
d16710,0.049
d16711,0.06
d16712,1.65
d16713,0.073
d16714,0.06112
d16715,0.1183
d16716,0.0518
d16717,0.0987
d16718,0.0523
d16719,0.02448
d16720,0.0595
d16721,0.106
d16722,0.1444
d16723,0.077
d16724,0.13
d16725,0
d16726,0
d16727,0.095
d16728,2.01
d16729,0.2844
d16730,1.7
d16731,0.0677
d16732,1.032
d16733,0
d16734,0.2027
d16735,0.068
d16736,0.0414
d16737,0.0656
d16738,0
d16739,0.128
d16740,0.1771
d16741,0.4027
d16742,0
d16743,0.1065
d16744,0.0339
d16745,0.174
d16746,0.0499
d16747,0.3897
d16748,0.0516
d16749,0.3799
d16750,0.248
d16751,0.1348
d16752,0.1445
d16753,0.1343
d16754,0.05535
d16755,0
d16756,0.341
d16757,0.0642
d16758,0.1964
d16759,0.154
d16760,0.0495
d16761,0.6259
d16762,0.1056
d16763,0.079
d16764,0.08
d16765,0.1187
d16766,0.113
d16767,0
d16768,0.8539
d16769,0.1148
d16770,0.051
d16771,0.1407
d16772,0.0632
d16773,0.0465
d16774,0.107
d16775,0.077
d16776,0.116
d16777,0.066
d16778,-18
d16779,0.0975
d16780,0.2465
d16781,4.3
d16782,0.03
d16783,0.032
d16784,0.0502
d16785,0.0615
d16786,0.0277
d16787,0.3661
d16788,0.0895
d16789,0.047
d16790,0.2178
d16791,0.1183
d16792,0
d16793,0.4632
d16794,0
d16795,0
d16796,0
d16797,0.3982
d16798,0.0454
d16799,0.01815
d16800,0.03303
d16801,0.0698
d16802,0.05885
d16803,0.092
d16804,0.0369
d16805,0.246
d16806,0.0384
d16807,0.1495
d16808,0.1462
d16809,0.0429
d16810,0.7456
d16811,0.0617
d16812,0
d16813,0.1047
d16814,0.081
d16815,0.8
d16816,0.2293
d16817,0.105
d16818,0.3104
d16819,0.0762
d16820,0.0786
d16821,0.052
d16822,1.49
d16823,0.1256
d16824,0.0492
d16825,0.0935
d16826,2.6
d16827,0.127
d16828,0.3337
d16829,1662
d16830,0.0721
d16831,2.35
d16832,0
d16833,0.0305
d16834,0
d16835,0.095
d16836,1.09
d16837,0.0689
d16838,0.1124
d16839,0.0917
d16840,0.0252
d16841,0.1801
d16842,0.06534
d16843,0.0339
d16844,0.077
d16845,0.2097
d16846,0.061
d16847,0.1027
d16848,0.0759
d16849,0.0644
d16850,0.05119
d16851,0.25
d16852,0
d16853,0.1473
d16854,0.118
d16855,0.1043
d16856,0.0749
d16857,0.69
d16858,0.0459
d16859,0.0781
d16860,0.167
d16861,0.1355
d16862,0.0981
d16863,0.0374
d16864,0.078
d16865,0.0547
d16866,0.1463
d16867,0.2624
d16868,0
d16869,0.0143
d16870,0
d16871,0.2406
d16872,0.068
d16873,0.1132
d16874,0.0542
d16875,0.0493
d16876,2.84
d16877,0.0763
d16878,0.2731
d16879,0
d16880,0
d16881,0.1271
d16882,0
d16883,0.0196
d16884,0.0351
d16885,0.039
d16886,0.058
d16887,0.108
d16888,0.0759
d16889,2.8
d16890,0
d16891,0.0903
d16892,2.115
d16893,0
d16894,0.03493
d16895,0.2737
d16896,0.017
d16897,0.046
d16898,0.2776
d16899,0.02459
d16900,0.1065
d16901,0.1156
d16902,0.1305
d16903,0.0725
d16904,0.0892
d16905,0.0756
d16906,0
d16907,0
d16908,1.23
d16909,0.033
d16910,0.0225
d16911,0.027
d16912,0.0552
d16913,0.0523
d16914,0.03745
d16915,0.061
d16916,0.113
d16917,0.2043
d16918,0.1445
d16919,0.257
d16920,0.00812
d16921,0.0175
d16922,0
d16923,0
d16924,0.1234
d16925,0
d16926,0.1608
d16927,0.131
d16928,0
d16929,0.0924
d16930,0
d16931,0.0729
d16932,0.1462
d16933,0.0486
d16934,0
d16935,0.0681
d16936,0.552
d16937,0.1116
d16938,0.00598
d16939,0.0941
d16940,1.601
d16941,0.0753
d16942,0.1054
d16943,0.1484
d16944,0.0771
d16945,0.0819
d16946,0.028
d16947,0.137
d16948,0
d16949,0.0196
d16950,0.4416
d16951,0.0976
d16952,0.0485
d16953,0.038
d16954,0
d16955,0.0548
d16956,0.0964
d16957,0.4565
d16958,2.5
d16959,0.0785
d16960,0.1078
d16961,0.04
d16962,0.2524
d16963,0.0565
d16964,0.0596
d16965,0.0437
d16966,0.0845
d16967,0.1516
d16968,0.0149
d16969,0.0795
d16970,0.1241
d16971,0.588
d16972,0.0271
d16973,0.0961
d16974,0.1116
d16975,0.2029
d16976,0.249
d16977,1.08
d16978,0.165
d16979,0.3526
d16980,0.0873
d16981,0.2429
d16982,0.0906
d16983,0.02312
d16984,0.18
d16985,0
d16986,0.044
d16987,0.0267
d16988,0
d16989,0.0901
d16990,0.0709
d16991,0.26
d16992,0.3753
d16993,0.049
d16994,0
d16995,0.1791
d16996,0.0556
d16997,0.0975
d16998,0.0205
d16999,0.1315
d17000,0.0555
d17001,0.0409
d17002,0.1793
d17003,0.8669
d17004,0.096
d17005,0.0964
d17006,1.25
d17007,0
d17008,0.085
d17009,0.03487
d17010,0.53
d17011,0
d17012,0.094
d17013,0.2935
d17014,0.1269
d17015,0.103
d17016,0.2482
d17017,0.1574
d17018,0.0814
d17019,0.484
d17020,0.4516
d17021,0.045
d17022,0.1142
d17023,0.2006
d17024,0.0569
d17025,-1.10E-06
d17026,0.035
d17027,0.0491
d17028,0.1041
d17029,0.0205
d17030,0.0832
d17031,0.0637
d17032,0
d17033,0.122
d17034,0.0374
d17035,0.04497
d17036,0.2029
d17037,0.1257
d17038,6.5
d17039,0
d17040,0.286
d17041,0.1052
d17042,0
d17043,0.757
d17044,0.03769
d17045,0.0597
d17046,0.1803
d17047,0.1862
d17048,0.1321
d17049,0
d17050,0.048
d17051,3.5
d17052,0
d17053,0.107
d17054,0.0585
d17055,0.1077
d17056,0.5749
d17057,0.8
d17058,0.054
d17059,0.0496
d17060,0
d17061,0.0956
d17062,0.4383
d17063,0.0233
d17064,0.89
d17065,0.0712
d17066,0.09309
d17067,0.0526
d17068,0.1423
d17069,0.7023
d17070,0.13
d17071,0.088
d17072,0.02849
d17073,0.14
d17074,0.1391
d17075,0.0477
d17076,0.016
d17077,0.2248
d17078,0.1137
d17079,0.0866
d17080,0.04
d17081,0.095
d17082,0.2
d17083,0.134
d17084,0.0247
d17085,0.1265
d17086,0.05
d17087,5.543
d17088,1.24
d17089,0.1078
d17090,0
d17091,0.2863
d17092,0.2638
d17093,0
d17094,0.0772
d17095,0.232
d17096,0.105
d17097,0.025
d17098,0.1306
d17099,0.269
d17100,0.1248
d17101,0.082
d17102,0.015
d17103,0.0486
d17104,0.24
d17105,0.0495
d17106,0.078
d17107,0.0994
d17108,0.092
d17109,0.0954
d17110,0.0361
d17111,0.2128
d17112,0.442
d17113,0.0163
d17114,0.0626
d17115,0.0194
d17116,0.0621
d17117,0.1167
d17118,1.12
d17119,1.16
d17120,0.0467
d17121,0.096
d17122,0.163
d17123,0.068
d17124,0.0953
d17125,0.1612
d17126,0.1026
d17127,0.1236
d17128,0.07
d17129,1.2218
d17130,0.08
d17131,0.237
d17132,0
d17133,0.1949
d17134,0.0899
d17135,0.72
d17136,0.029
d17137,0.069
d17138,0.02385
d17139,0.1128
d17140,0.2737
d17141,0.1586
d17142,0.0911
d17143,0.058
d17144,1.66
d17145,0.086
d17146,0.411
d17147,0.0901
d17148,0.0598
d17149,0.04516
d17150,0.1728
d17151,0.0547
d17152,0.1379
d17153,0.062
d17154,0.1416
d17155,0.0642
d17156,0.201
d17157,0.2186
d17158,0.2121
d17159,0.1165
d17160,0.2699
d17161,0.076
d17162,0
d17163,0.03097
d17164,0.2863
d17165,0.148
d17166,0.476
d17167,0.2109
d17168,0.0905
d17169,0.231
d17170,0.035
d17171,0
d17172,0.2039
d17173,0.1222
d17174,0.0648
d17175,0.101
d17176,0.0703
d17177,0.0696
d17178,0.2395
d17179,0.1317
d17180,0.2068
d17181,0.0356
d17182,0.0751
d17183,0.6875
d17184,0.4589
d17185,0.04651
d17186,0
d17187,0.1862
d17188,0.0763
d17189,0
d17190,0.0768
d17191,1.44
d17192,0.1418
d17193,0.95
d17194,0
d17195,0.1648
d17196,0
d17197,0.0497
d17198,0.0358
d17199,0.0468
d17200,0.0528
d17201,0.044
d17202,0.2796
d17203,0.091
d17204,0.0729
d17205,0
d17206,0.087
d17207,0.1741
d17208,0.103
d17209,0.3679
d17210,0.1307
d17211,0.0715
d17212,0.146
d17213,0
d17214,0
d17215,0.0893
d17216,0.0417
d17217,0.095
d17218,0.0696
d17219,0.05
d17220,0.0256
d17221,0.0716
d17222,0.3779
d17223,0
d17224,1.853
d17225,0.1709
d17226,0.1784
d17227,0.1576
d17228,0.0352
d17229,0.204
d17230,1.89
d17231,0
d17232,0.078
d17233,0
d17234,0.1336
d17235,0.137
d17236,0.0453
d17237,0
d17238,0.2627
d17239,0.1255
d17240,0.1194
d17241,0.139
d17242,3.02
d17243,0.0716
d17244,0.2
d17245,0.0748
d17246,13.2
d17247,0.1054
d17248,0.047
d17249,0.102
d17250,0.085
d17251,0.0864
d17252,0.028
d17253,0.2998
d17254,0.1084
d17255,0.0319
d17256,0.2171
d17257,0
d17258,0.1636
d17259,0.0438
d17260,0.0334
d17261,0.3067
d17262,0.0849
d17263,0.051
d17264,0
d17265,0
d17266,0.1381
d17267,0.0252
d17268,0
d17269,0.1029
d17270,0.084
d17271,0.0334
d17272,0.0418
d17273,0.05
d17274,0.0446
d17275,0.2657
d17276,0.069
d17277,0.045
d17278,0.0738
d17279,0.1417
d17280,0.0886
d17281,0.1054
d17282,0.0153
d17283,0.2528
d17284,0.5756
d17285,0
d17286,0.0746
d17287,0.077
d17288,0.1424
d17289,0.082
d17290,0.047
d17291,0.128
d17292,0.0394
d17293,0.0275
d17294,0.1006
d17295,0
d17296,0.18
d17297,1.8
d17298,0.218
d17299,0
d17300,0.0599
d17301,0.028
d17302,0.0231
d17303,0.176
d17304,0.133
d17305,0.0103
d17306,0.0345
d17307,0.0853
d17308,0.1095
d17309,0.0238
d17310,0.0206
d17311,0.201
d17312,0.1614
d17313,0.0705
d17314,0.025
d17315,0
d17316,0.11
d17317,0.1681
d17318,0.09094
d17319,0.0629
d17320,0.081
d17321,2.7
d17322,0.3432
d17323,0.0389
d17324,0.0901
d17325,0.078
d17326,0.0491
d17327,0.1969
d17328,0.1264
d17329,0.0219
d17330,0.3506
d17331,0.1058
d17332,0
d17333,0.1586
d17334,0.0154
d17335,0.0198
d17336,0.1557
d17337,0.01111
d17338,0.028
d17339,0.2661
d17340,0.0786
d17341,0.3532
d17342,0.05
d17343,0.104
d17344,0.4899
d17345,0
d17346,0
d17347,0.274
d17348,0.0395
d17349,0.0862
d17350,0.0832
d17351,0.044
d17352,0.0833
d17353,0.0248
d17354,0.194
d17355,0.075
d17356,0.1576
d17357,0.06
d17358,0.0287
d17359,0
d17360,0.753
d17361,0.093
d17362,0.034
d17363,0.0436
d17364,0.1464
d17365,0.116
d17366,0.0741
d17367,0.058
d17368,0.075
d17369,0.0407
d17370,130
d17371,1.89
d17372,0.132
d17373,5.4
d17374,2.864
d17375,0.0571
d17376,0.067
d17377,0.123
d17378,0
d17379,0.046
d17380,0.196
d17381,2.497
d17382,0
d17383,0.0461
d17384,0.0784
d17385,0.0612
d17386,0.365
d17387,0.1686
d17388,0.0156
d17389,0.0201
d17390,0.073
d17391,0.0553
d17392,0
d17393,0.39
d17394,0
d17395,0.1608
d17396,0.1556
d17397,0.04465
d17398,0.1006
d17399,0.0977
d17400,0.12
d17401,0.1777
d17402,0.1197
d17403,0.2249
d17404,2
d17405,0
d17406,0.0511
d17407,0.058
d17408,0.0451
d17409,0.1369
d17410,0.1207
d17411,0.0801
d17412,0.085
d17413,0.236
d17414,0.32
d17415,0.1125
d17416,0.0543
d17417,0.6
d17418,0.0677
d17419,0.03033
d17420,0.04
d17421,0.054
d17422,0.0542
d17423,0.1756
d17424,0.0465
d17425,0.066517
d17426,0.524
d17427,0.64
d17428,0.020807
d17429,0.0206
d17430,0.1724
d17431,0.3998
d17432,0.0394
d17433,0.0371
d17434,0.0307
d17435,0.059
d17436,0.1011
d17437,0.3146
d17438,0
d17439,0.1074
d17440,0
d17441,4.6
d17442,0.0314
d17443,2.108
d17444,0.1128
d17445,0
d17446,0.0484
d17447,0.5421
d17448,0.044
d17449,0.04657
d17450,0.0343
d17451,0
d17452,0.0204
d17453,0.72
d17454,0.0699
d17455,0.224
d17456,0.1032
d17457,0.047
d17458,0.0908
d17459,0.044
d17460,0.2898
d17461,0.0353
d17462,0.0453
d17463,0.1385
d17464,0.0579
d17465,0.0901
d17466,0.1732
d17467,0.08358
d17468,0.0391
d17469,0
d17470,0.0187
d17471,0
d17472,0.1033
d17473,0.0169
d17474,0.0896
d17475,1.36
d17476,0.064
d17477,0
d17478,0.0755
d17479,0.556
d17480,0.0991
d17481,2.3
d17482,0.0818
d17483,0.0668
d17484,0.605
d17485,0
d17486,0.0347
d17487,0.089
d17488,0.2287
d17489,0.0436
d17490,0.1124
d17491,0.04604
d17492,0
d17493,0.08911
d17494,0.1178
d17495,0.031
d17496,0.3779
d17497,0.21
d17498,0.0501
d17499,0.657
d17500,0.3034
d17501,0.0778
d17502,0.1369
d17503,0.0928
d17504,0.3661
d17505,0.0296
d17506,0.105
d17507,0.1012
d17508,0.1799
d17509,0.0322
d17510,0.1247
d17511,0.2122
d17512,2.59
d17513,0.4573
d17514,0.14728
d17515,0
d17516,0.2638
d17517,0.152
d17518,0.03813
d17519,0.0187
d17520,0.7333
d17521,0.0308
d17522,0.1229
d17523,0.6085
d17524,0.094
d17525,0
d17526,0.8767
d17527,0.0285
d17528,0.1385
d17529,0.0474
d17530,0.2425
d17531,0.175
d17532,2.878
d17533,0.11
d17534,0.6425
d17535,0.064
d17536,0
d17537,0.1248
d17538,0.1685
d17539,0.0626
d17540,0.0444
d17541,0.4266
d17542,0.2704
d17543,0.0504
d17544,0.1673
d17545,0.4596
d17546,0.0727
d17547,0.2938
d17548,0.2393
d17549,0.122
d17550,1.422
d17551,0.0469
d17552,0.0933
d17553,2.7
d17554,0.4383
d17555,0.123
d17556,0.2332
d17557,0.0662
d17558,0.064
d17559,0.0735
d17560,0.1363
d17561,0.0865
d17562,0.0637
d17563,0.11
d17564,0.0142
d17565,0.104
d17566,0.072
d17567,0.0307
d17568,0
d17569,0.1837
d17570,0.0866
d17571,0.077
d17572,0.042
d17573,0.0583
d17574,0.37
d17575,0.1753
d17576,0
d17577,0.2939
d17578,0.0932
d17579,-0.0001
d17580,0.142
d17581,0.0632
d17582,0.069
d17583,0.0791
d17584,0.381
d17585,0.1977
d17586,0.07
d17587,0.0706
d17588,0.09
d17589,0.0546
d17590,0
d17591,0.0772
d17592,0.0665
d17593,0.0539
d17594,0.82
d17595,0.135
d17596,0.0653
d17597,0.3809
d17598,0.76
d17599,1.7
d17600,0.0988
d17601,0.5431
d17602,0.1159
d17603,0.167
d17604,0.2336
d17605,0.0874
d17606,0.2127
d17607,0
d17608,0.0548
d17609,0.1548
d17610,0.1174
d17611,0.1176
d17612,0.07
d17613,0.1757
d17614,0.2335
d17615,0.1371
d17616,0.2079
d17617,0.0498
d17618,0
d17619,0.154
d17620,0
d17621,0.0885
d17622,0.1648
d17623,0.1396
d17624,0.1017
d17625,0.117
d17626,0.0555
d17627,0.0445
